time,open,high,low,close,PlotCandle (Цена откр.),PlotCandle (Макс.,PlotCandle (Мин.),PlotCandle (Закрыть),Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes
1772682300,72321.5,72530.8,72316.2,72469.6,72321.5,72530.8,72316.2,72469.6,72519.22098046495,,,,,,,75509.228762705,74415.44202144764,73321.65528019029,72526.17401382129,71730.6927474523,70636.90600619494,69543.11926493759,0,0,0,0,,
1772683200,72469.5,72689,72412.8,72632.6,72469.5,72689,72412.8,72632.6,72526.06721091807,,,,,,,75498.66521856078,74410.94023571987,73323.21525287897,72532.1425380856,71741.06982329222,70653.34484045132,69565.6198576104,0,0,0,0,,
1772684100,72632.6,72811,72539,72766.3,72632.6,72811,72539,72766.3,72556.44179809329,,,72539,,,,75510.73202904926,74429.08660579094,73347.44118253262,72560.78996561748,71774.13874870235,70692.49332544403,69610.8479021857,0,0,0,0,,
1772685000,72766.2,72936.8,72493,72892.6,72766.2,72936.8,72493,72892.6,72607.22566545552,,,,,,,75545.70243121653,74468.9638615401,73392.22529186368,72609.14269573538,71826.06009960709,70749.32152993066,69672.58296025424,0,0,0,0,,
1772685900,72892.7,73060,72655.4,72784,72892.7,73060,72655.4,72784,72641.5892881555,,,,,,,75567.27534896153,74494.51216794117,73421.7489869208,72641.55758254234,71861.3661781639,70788.60299714352,69715.83981612316,0,0,0,0,,
1772686800,72784.1,72897.9,72683.4,72787.5,72784.1,72897.9,72683.4,72787.5,72673.6392900539,,,,,,,75585.75261520375,74517.30447792953,73448.85634065531,72671.80314991043,71894.74995916554,70826.30182189132,69757.8536846171,0,0,0,0,,
1772687700,72787.5,72787.6,72417.1,72445.5,72787.5,72787.6,72417.1,72445.5,72651.77985575855,,,,,72787.6,,75553.86029873452,74489.09374790263,73424.32719707073,72649.95152373843,71875.57585040614,70810.80929957423,69746.04274874234,0,0,0,0,,
1772688600,72445.5,72559,72317,72374.1,72445.5,72559,72317,72374.1,72615.77175005349,,,,72559,,,75507.82331253683,74446.98995811833,73386.15660369981,72614.64143685,71843.12627000018,70782.29291558167,69721.45956116317,0,0,0,0,,
1772689500,72374.2,72482.9,72200.6,72374.9,72374.2,72482.9,72200.6,72374.9,72578.13063818248,,,,,,,75460.42386106863,74403.54989878373,73346.67593649882,72578.04032756435,71809.40471862987,70752.53075634496,69695.65679406007,0,0,0,0,,
1772690400,72375,72426.4,72000.1,72118.5,72375,72426.4,72000.1,72118.5,72503.6741485257,,,,,,,75380.00071212297,74326.20075465064,73272.4007971783,72506.00082810751,71739.60085903673,70685.80090156439,69632.00094409205,0,0,0,0,,
1772691300,72118.5,72523,72036,72373.6,72118.5,72523,72036,72373.6,72469.61093769436,,,,,,,75342.28169941141,74290.31689977825,73238.35210014509,72473.28679132096,71708.22148249684,70656.25668286368,69604.29188323051,0,0,0,0,,
1772692200,72373.6,72497.9,72260.3,72392.5,72373.6,72497.9,72260.3,72392.5,72443.63944277236,,,,,,72260.3,75311.19163068739,74261.51350887086,73211.83538705434,72448.4331166423,71685.03084623028,70635.35272441375,69585.67460259722,0,0,0,0,,
1772693100,72392.5,72637.8,72362,72520.3,72392.5,72637.8,72362,72520.3,72442.13063472489,,,72362,,,,75302.9821754914,74255.84612756985,73208.7100796483,72447.1565902508,71685.6031008533,70638.46705293175,69591.3310050102,0,0,0,0,,
1772694000,72520.3,72642,72390.7,72614.9,72520.3,72642,72390.7,72614.9,72459.63341424063,,,,,,,75311.74628405177,74267.59205273235,73223.43782141292,72464.05292590789,71704.66803040286,70660.51379908343,69616.35956776401,0,0,0,0,,
1772694900,72614.9,72650,72492.2,72495.3,72614.9,72650,72492.2,72495.3,72463.23951538863,,,,,,,75303.89255092111,74263.76092820906,73223.62930549699,72467.16994352457,71710.71058155215,70670.57895884008,69630.44733612803,0,0,0,0,,
1772695800,72495.3,72495.4,72141.1,72156,72495.3,72495.4,72141.1,72156,72419.20825075133,,,,72495.4,,,75250.3645467942,74213.97144901921,73177.57835124421,72423.83791649877,71670.09748175333,70633.70438397833,69597.31128620334,0,0,0,0,,
1772696700,72156.1,72236.1,71740,72025.5,72156.1,72236.1,71740,72025.5,72357.70985697019,,,,,,,75183.14703545772,74149.24278801045,73115.3385405632,72363.40817878337,71611.47781700354,70577.57356955629,69543.66932210902,0,0,0,0,72025.5,
1772697600,72025.4,72059.2,71751.6,71800,72025.4,72059.2,71751.6,71800,72266.23428555616,,,,,,,75086.9188905349,74055.47628854698,73024.03368655908,72273.89361238606,71523.75353821304,70492.31093622514,69460.86833423722,0,0,0,0,,
1772698500,71800,72029.5,71716.3,71807.2,71800,72029.5,71716.3,71807.2,72181.00575401908,,,,,,,74996.95714381656,73967.92592983297,72938.89471584938,72190.50837840677,71442.12204096415,70413.09082698057,69384.05961299698,0,0,0,0,,
1772699400,71807.1,72179.5,71766.2,72150,71807.1,72179.5,71766.2,72150,72153.4948719322,,,,,,71766.2,74964.89398417849,73937.59366738598,72910.29335059349,72163.16584747167,71416.03834434984,70388.73802755735,69361.43771076485,0,0,0,0,,
1772700300,72150.1,72340,72082.3,72307.6,72150.1,72340,72082.3,72307.6,72157.60914526171,,,72082.3,,,,74962.4747761594,73937.27411574195,72912.07345532451,72166.47297502092,71420.87249471733,70395.6718342999,69370.47117388244,0,0,0,0,,
1772701200,72307.6,72777,72272,72576.6,72307.6,72777,72272,72576.6,72208.23926506429,,,,,,,75008.35173918618,73984.04351763354,72959.73529608091,72214.78386222445,71469.83242836798,70445.52420681535,69421.21598526271,0,0,0,0,,
1772702100,72576.5,72722,72450,72657.5,72576.5,72722,72450,72657.5,72274.92844640007,,,,,,,75068.64575136402,74045.59116231286,73022.53657326169,72278.49687213356,71534.45717100543,70511.40258195426,69488.3479929031,0,0,0,0,,
1772703000,72657.4,72863,72447.8,72532.1,72657.4,72863,72447.8,72532.1,72323.54277998423,,,,,,,75112.66653524719,74090.3393302806,73068.01212531402,72324.50143079286,71580.9907362717,70558.66353130512,69536.33632633854,0,0,0,0,,
1772703900,72532.1,72592.1,72372.9,72563.2,72532.1,72592.1,72372.9,72563.2,72373.44424642572,,,,,72592.1,,75155.72634205232,74134.91498929347,73114.10363653462,72371.69537998273,71629.28712343084,70608.475770672,69587.66441791314,0,0,0,0,,
1772704800,72563.1,72735.7,72480.6,72688.1,72563.1,72735.7,72480.6,72688.1,72436.03448893671,,,,,,,75209.68995780007,74190.95708669037,73172.22421558066,72431.32758204632,71690.43094851197,70671.69807740227,69652.96520629256,0,0,0,0,,
1772705700,72688.1,73424.9,72621.2,73122.3,72688.1,73424.9,72621.2,73122.3,72554.66385096153,,,,,,,75326.54492104592,74306.87558731795,73287.20625358997,72545.62855633326,71804.05085907655,70784.38152534858,69764.71219162061,0,0,0,0,,
1772706600,73122.4,73493.5,73122,73258.4,73122.4,73493.5,73122,73258.4,72683.60447367938,,,,,,,75454.21921465787,74433.47371642565,73412.72821819341,72670.36785584269,71928.00749349197,70907.26199525973,69886.51649702751,0,0,0,0,,
1772707500,73258.4,73539.1,73200,73347,73258.4,73539.1,73200,73347,72812.99792630832,,,,,,,75582.40816053565,74560.74379443139,73539.07942832714,72796.05079843313,72053.02216853913,71031.35780243488,70009.69343633062,0,0,0,0,,
1772708400,73346.9,73410.9,73016.4,73162.6,73346.9,73410.9,73016.4,73162.6,72900.63100142685,,,,,,,75670.97187837271,74648.25838162919,73625.54488488566,72881.75325089037,72137.96161689507,71115.24812015155,70092.53462340802,0,0,0,0,,
1772709300,73162.6,73164.7,72875,73085.5,73162.6,73164.7,72875,73085.5,72961.15660450746,,,,,,,75732.09608707593,74708.94225810122,73685.7884291265,72941.67655350853,72197.56467789055,71174.41084891584,70151.25701994113,0,0,0,0,,
1772710200,73085.4,73085.5,72745.4,72813.7,73085.4,73085.5,72745.4,72813.7,72967.11754832305,,,,,,,75739.96089834244,74716.67116722,73693.38143609757,72949.17072255397,72204.96000901038,71181.67027788794,70158.3805467655,0,0,0,0,,
1772711100,72813.7,72927,72765.9,72879.9,72813.7,72927,72765.9,72879.9,72970.46466349346,,,,,,,75741.74149958814,74719.77346434108,73697.80542909402,72954.55594891433,72211.30646873465,71189.33843348759,70167.37039824053,0,0,0,0,,
1772712000,72880,72997.2,72625.1,72909.5,72880,72997.2,72625.1,72909.5,72969.54526117734,,,,,,,75739.6469893562,74719.0245114348,73698.4020335134,72956.13114047966,72213.86024744592,71193.23776952451,70172.61529160311,0,0,0,0,,
1772712900,72909.6,72929.8,72666,72779.7,72909.6,72929.8,72666,72779.7,72944.40128022038,,,,72929.8,,,75712.42927738854,74693.80353938312,73675.17780137771,72934.3590828283,72193.5403642789,71174.91462627349,70156.28888826807,0,0,0,0,,
1772713800,72779.7,72914.6,72651.5,72861.6,72779.7,72914.6,72651.5,72861.6,72928.91329529222,,,,,,,75692.9724005554,74676.91107336672,73660.84974617804,72921.89605367718,72182.94236117632,71166.88103398764,70150.81970679895,0,0,0,0,,
1772714700,72861.7,73032,72842.1,72842.2,72861.7,73032,72842.1,72842.2,72910.79918743196,,,,,,,75668.14381235985,74655.59348012162,73643.04314788339,72906.64290625558,72170.24266462777,71157.69233238955,70145.14200015132,0,0,0,0,,
1772715600,72842.2,72896.8,72545.3,72640.9,72842.2,72896.8,72545.3,72640.9,72865.06126304969,,,,,,,75616.68156413446,74607.43120647194,73598.18084880942,72864.18058869123,72130.18032857304,71120.92997091053,70111.67961324801,0,0,0,0,,
1772716500,72640.8,72740.9,72290.7,72494.1,72640.8,72740.9,72290.7,72494.1,72801.0436335323,,,,72740.9,,,75549.54799153477,74542.66322642102,73535.77846130729,72803.49863213365,72071.21880296001,71064.33403784627,70057.44927273253,0,0,0,0,,
1772717400,72494.1,72519,72150.1,72485.6,72494.1,72519,72150.1,72485.6,72740.65596487669,,,,,,,75486.60827278807,74481.65508918368,73476.70190557928,72745.8268629579,72014.95182033652,71009.99863673211,70005.04545312772,0,0,0,0,,
1772718300,72485.7,72663.2,72360.2,72435.5,72485.7,72663.2,72360.2,72435.5,72679.41665435057,,,,,,,75422.35542525491,74419.33740705988,73416.31938886487,72686.85173926849,71957.38408967211,70954.3660714771,69951.34805328207,0,0,0,0,,
1772719200,72435.5,72603.9,72278.1,72574.2,72435.5,72603.9,72278.1,72574.2,72645.91339213517,,,,,,,75384.91602347963,74383.7110795441,73382.50613560856,72654.35708547363,71926.2080353387,70925.00309140317,69923.79814746763,0,0,0,0,,
1772720100,72574.3,72590.5,72374.6,72511.2,72574.3,72590.5,72374.6,72511.2,72610.97059495196,,,,,,72374.6,75344.03196778813,74345.25790663618,73346.48384548422,72620.10271010098,71893.72157471774,70894.94751356578,69896.17345241383,0,0,0,0,,
1772721000,72511.2,72817,71900.1,71967.6,72511.2,72817,71900.1,71967.6,72504.038343025,,,,,,,75243.69028840741,74243.42866029323,73243.16703217906,72515.70402991421,71788.24102764936,70787.9793995352,69787.71777142101,0,0,0,0,,
1772721900,71967.6,72738,71927.6,72574.7,71967.6,72738,71927.6,72574.7,72493.51078313647,,,,,,,75245.02205956477,74240.1797019116,73235.33734425843,72504.54290232885,71773.74846039926,70768.90610274608,69764.06374509292,0,0,0,0,,
1772722800,72574.7,72741.4,71558,71757.1,72574.7,72741.4,71558,71757.1,72372.13400095116,,,,,,,75152.97262275597,74138.29091729323,73123.60921183047,72385.65888058483,71647.7085493392,70633.02684387643,69618.34513841369,0,0,0,0,,
1772723700,71757.1,71879.2,71223.3,71254.1,71757.1,71879.2,71223.3,71254.1,72186.16716963386,,,,,,,75001.98274156146,73976.04077541128,72950.09880926111,72203.95919751552,71457.81958576993,70431.87761961976,69405.93565346958,0,0,0,0,,
1772724600,71254,71631,71136.2,71425,71254,71631,71136.2,71425,72037.58548690715,,,,,,,74886.9637487079,73849.82137171907,72812.67899473022,72058.39362964743,71304.10826456464,70266.96588757579,69229.82351058695,0,0,0,0,,
1772725500,71424.9,71760,71259.4,71611.7,71424.9,71760,71259.4,71611.7,71932.62020121358,,,,,,,74813.05943975493,73765.1015091202,72717.14357848548,71954.9923562057,71192.8411339259,70144.88320329119,69096.92527265646,0,0,0,0,,
1772726400,71611.7,71617.7,70753.3,70973.6,71611.7,71617.7,70753.3,70973.6,71752.77197860472,,,,,,,74671.00278169443,73610.51617479359,72550.02956789274,71778.76658105575,71007.50359421877,69947.01698731791,68886.53038041707,0,0,0,0,,
1772727300,70973.5,71095.2,70771.5,70953.8,70973.5,71095.2,70771.5,70953.8,71589.64777691172,,,,,,,74539.3680490813,73468.37340932773,72397.37876957415,71618.47357702609,70839.56838447803,69768.57374472445,68697.57910497088,0,0,0,0,,
1772728200,70953.9,71620.6,70940.5,71295.1,70953.9,71620.6,70940.5,71295.1,71497.9237458119,,,,,,,74477.13097252524,73395.43398693722,72313.7370013492,71527.04828455792,70740.35956776665,69658.66258217863,68576.96559659061,0,0,0,0,,
1772729100,71295.1,71382.3,71168.2,71267.9,71295.1,71382.3,71168.2,71267.9,71423.67054394641,,,,,,,74423.59313743805,73334.05720697792,72244.52127651777,71452.1315089104,70659.74174130303,69570.20581084289,68480.66988038276,0,0,0,0,,
1772730000,71267.9,71537.2,70964,71135.9,71267.9,71537.2,70964,71135.9,71349.2648125807,,,,,,,74368.24769190678,73271.32017405875,72174.39265621071,71376.62718868486,70578.861721159,69481.93420331096,68385.00668546293,0,0,0,0,,
1772730900,71135.9,71168.4,70822,70894.9,71135.9,71168.4,70822,70894.9,71256.194459287,,,,,,,74289.56923660506,73187.04143612436,72084.51363564367,71282.67523529408,70480.8368349445,69378.3090344638,68275.7812339831,0,0,0,0,,
